sample_id,source_index,user_id,session_id,repetition_id,embedding_00,embedding_01,embedding_02,embedding_03,embedding_04,embedding_05,embedding_06,embedding_07,embedding_08,embedding_09,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31
s038_s02_r48,12897,s038,2,48,1.2843988,1.7325999,0.0,4.9276915,2.084938,0.0,0.0,1.6281574,2.7627478,0.0,1.7754737,1.7478981,2.3434234,0.0,1.5721123,3.3148715,0.0,4.3087373,3.6313915,1.1041304,4.642702,3.815807,1.3850374,7.1923523,4.7014236,2.8251011,0.0,1.3818283,0.86407757,2.29419,0.0,3.1632633
s055_s02_r01,19250,s055,2,1,3.3467383,7.9559994,5.617636,0.0,5.1473713,4.1508145,1.6530212,0.0,4.0135756,3.8365967,0.0,4.44104,7.455761,0.0,2.8236492,0.0,0.0,2.5328822,2.1433167,3.7385967,3.9557488,0.0,0.0,2.2761703,0.8611857,0.98365986,7.7986255,0.0,3.3792193,3.841353,0.0,0.0
s026_s06_r17,8266,s026,6,17,0.16064721,0.0,2.112899,3.2373369,2.9005055,1.1729964,1.9554598,3.955028,3.39163,0.45329764,0.0,1.6485474,1.8352917,4.1819696,2.0991533,3.6999643,0.28758845,2.7861834,3.3174934,1.2030072,2.226679,0.0,2.2340515,4.4753284,2.834615,3.7791414,0.37448323,0.0,3.2475576,0.58772266,0.14495769,3.0816505
s051_s07_r45,17944,s051,7,45,5.8914843,4.911455,2.8536294,2.929288,0.30084366,1.3317087,0.0,0.0,3.04312,0.0,0.0,2.7854528,1.425134,0.0,0.0,0.0,5.6818423,4.8784995,0.0,1.9158791,1.3550314,0.0,0.0,0.736006,0.0,0.0,0.0,0.0,0.0,0.0,0.7719687,0.0
s019_s08_r12,5961,s019,8,12,2.2329977,0.0,0.0,0.78652275,2.5615647,4.108816,2.983036,1.6162145,1.843394,1.778107,1.8992598,0.67581797,0.0,2.6474466,0.0,0.0,3.095695,3.8213816,4.1893187,2.19675,0.060718656,0.6398224,3.6216526,0.16796148,2.181989,4.4867764,0.074507535,1.6732883,0.0,2.789843,0.73136544,4.069946
s021_s02_r46,6495,s021,2,46,0.30502802,3.1673532,1.7119038,0.30986542,2.2176945,2.6011653,2.9162126,3.1684687,0.0,2.1876385,0.68446386,0.4179691,0.0,2.6671343,0.52973497,3.032271,3.5762336,2.6507711,1.5910589,0.0,1.2853837,0.5543816,0.81020963,0.0,1.8677588,0.0,0.5784242,0.71262383,2.8682277,4.797675,3.8163626,2.8188963
s002_s05_r26,225,s002,5,26,0.15886915,1.5218601,3.323298,0.0,1.8156946,0.0,0.20004106,1.3922038,5.881087,2.4095855,2.6934593,1.9849954,0.0,2.5865176,0.4378077,0.62627494,2.2254984,3.903624,0.2218282,3.2124486,4.3268337,1.4390887,2.1012607,2.4701593,0.0,1.1148722,2.667662,1.1636145,3.7869706,1.1080382,0.51510304,0.4751863
s024_s06_r04,7453,s024,6,4,0.4115757,0.0,0.0,1.0296531,1.1013013,0.8063526,3.0277228,2.7440886,0.0,0.053345084,0.0,0.0,0.0,3.5485744,0.0,0.0,0.0,1.3086228,0.0,0.0,0.4155882,2.638462,4.852374,0.0,1.8291848,2.8248265,3.6171255,3.7060575,0.0,5.1936235,0.0,3.294382
s013_s08_r35,3984,s013,8,35,0.52953494,3.7325938,1.3778824,0.34407827,1.7385235,2.6286125,2.9790082,0.0,1.491863,1.2087729,0.0,1.9428197,3.1596937,0.0,3.4027522,1.4591918,0.0,3.4109259,2.7162526,6.383422,3.2654188,0.0,0.0,2.2224112,3.8051593,0.045299053,4.387724,1.2919035,3.6513524,0.4624938,0.36074355,0.0
s017_s04_r37,4986,s017,4,37,0.0,2.5602787,0.40037176,3.5842593,2.0749907,0.0,2.4533715,3.6199276,0.0,0.0,0.0,0.0,0.0,1.4484026,0.32327494,2.677779,0.0,5.1625876,0.0,0.0,2.8253524,0.042396426,2.317213,0.0,3.4805894,4.66795,3.4442055,0.2547577,0.40920952,2.4209685,0.0,4.2369685
s020_s02_r20,6069,s020,2,20,0.0,2.1393142,3.579526,0.0,0.0,4.9030867,0.0,0.88798785,0.0,0.5475857,0.0,3.7282948,7.0847945,0.0,0.42472613,0.0,0.0,3.1719594,0.0,5.374853,1.6949711,1.4705133,0.0,5.790784,0.0,0.0,8.140681,2.620068,0.0,0.0,0.0,0.0
s040_s06_r18,13867,s040,6,18,0.0,1.539501,0.19865257,1.8474023,0.0,0.21282375,0.0,0.0,0.0,0.1715954,8.801689,0.80618894,4.717398,0.0,3.6371214,0.0,2.9020226,0.0,0.0,0.33257008,0.0,0.0,0.0,5.1030107,0.0,0.0,0.0,6.2073274,0.0,0.0,5.7111626,4.4797106
s021_s06_r43,6692,s021,6,43,0.17772579,3.582559,4.5480027,0.0,4.455391,1.740654,3.9147925,1.7969873,2.3370738,3.8608003,1.1095035,0.9612999,0.6146305,0.0,3.6771846,4.466196,2.3219333,0.78296703,3.6926067,0.0,2.169449,0.6436937,0.55707115,0.0,1.0260243,0.30869952,1.4747431,0.0,3.169926,3.6660094,0.9910747,2.7452803
s002_s05_r22,221,s002,5,22,2.8285017,0.0,3.7784777,0.0,1.3743478,0.0,2.519712,1.1500512,3.7512064,1.524096,0.0,0.0,2.6438797,1.7592276,2.5563147,3.6030853,0.0,5.832085,1.121369,2.55234,3.4868069,0.56152153,2.9689617,2.3889847,0.0,1.0932128,2.6843688,0.06794405,3.2986648,0.0,0.0,0.38495797
s040_s01_r13,13612,s040,1,13,0.0002914667,2.28937,1.6797724,1.3428013,0.0,0.0,0.0,0.0,0.0,3.438219,5.5816765,1.6964551,4.5016365,0.0,3.2486074,2.2763875,1.0683317,1.1989692,0.0,0.0,0.9076781,0.6518672,0.0,7.3001943,0.18574071,1.678503,1.0450481,1.6465147,0.0,0.0,5.865603,5.5103874
s049_s03_r37,16936,s049,3,37,36.958252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.289333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.561293,0.0,80.03637,0.0,0.5938086,0.0,0.0
s054_s06_r05,19054,s054,6,5,0.0,0.0,2.952652,3.8194432,1.4186397,1.2004278,4.1658916,2.6990747,0.4248342,0.0,3.6045904,3.6834638,1.0178443,0.0,3.8681703,0.0,3.943026,1.7208887,0.0,3.2203646,0.0,1.6324079,0.0,4.2337623,0.0,0.0,0.0,3.5853028,0.0,0.0,5.239886,3.7574778
s034_s07_r02,11501,s034,7,2,4.8117733,0.0,0.84662175,0.0,2.638709,2.8570666,5.326715,0.0,2.4516475,2.5012722,0.18112735,0.9138509,1.6823224,0.35037553,3.7810125,2.1135502,0.0,0.797809,2.3093235,2.3878782,5.794481,5.184985,4.7426267,2.6058068,0.45149297,2.5510757,3.6351056,2.6768737,0.0,0.49437654,0.0,1.6945586
s016_s05_r11,4610,s016,5,11,0.0,0.0,0.0,2.2473316,1.9661803,0.0,0.0,2.2968588,4.002885,4.556062,4.680334,3.3824227,1.9730185,0.0,0.92130566,0.34432334,0.0,0.0,1.9887695,5.2006006,0.0,0.30962765,6.686737,0.0,5.188705,0.6100629,0.0,0.8045926,0.0,0.0,1.6152129,0.0
s047_s03_r37,16136,s047,3,37,0.42482865,0.0,1.8324416,0.0,1.9021323,1.9423535,2.7593558,3.831117,1.2873319,0.0,0.8781811,0.0,0.0,3.203955,3.8148758,0.0,2.8003793,0.0,0.0,0.0,1.6569121,5.470825,1.5204589,0.0,0.17242575,0.0,0.0,0.0,0.0,0.0,0.0,3.8166525
s017_s01_r15,4814,s017,1,15,1.6179745,5.537965,0.0,2.200278,2.9612162,0.0,0.81080806,0.0,0.0,0.0,0.0,0.0,0.0,0.8869523,2.9999397,0.25462037,0.0,4.598332,0.0,0.0,4.2746024,3.0027876,1.1247742,1.0042765,2.1017766,4.3066974,4.726721,0.0,1.3470616,4.44382,0.0,2.6906576
s047_s06_r19,16268,s047,6,19,0.0,0.0,2.7498662,0.012883544,1.0697947,2.1524448,2.7515562,4.4493175,1.3304307,2.0841951,1.043684,0.26497695,0.09431988,4.497408,2.391233,2.020223,1.2226609,0.18879062,1.7525128,0.9598901,0.0,4.6641245,1.0904559,3.1879673,0.0,2.6619217,1.107476,1.2991115,3.1956093,1.5415995,0.0,1.4059093
s040_s06_r25,13874,s040,6,25,1.6845933,0.3354216,0.0,1.9807866,0.0,0.08733815,0.0,0.43560478,1.9628527,0.0,8.14468,1.0915323,2.9966216,0.0,4.2847867,0.0,4.5117073,0.0,0.0,1.9680543,0.0,0.77280897,0.0,4.2031007,0.0,0.0,0.0,4.3183165,0.0,0.0,5.8490844,5.7489142
s056_s02_r38,19687,s056,2,38,0.6886505,0.0,0.5020671,2.6251686,2.621852,3.1970496,1.0691442,5.4030647,0.73856723,0.0,0.0,2.0758507,4.3969164,2.1396098,5.838833,0.49881828,0.0,2.5084972,1.8792363,0.558109,0.0,3.4882073,0.20492807,8.981193,0.2081418,4.76573,3.713986,0.0,4.49144,2.9836574,0.0,1.3811481
s033_s04_r44,10993,s033,4,44,1.8009202,1.3072567,2.5570292,2.441609,0.0,0.0,0.0,0.0,0.22624391,5.43699,8.798816,1.0247413,8.119091,0.0,0.47725213,3.054405,0.0,0.0,0.79911864,0.0,4.1905136,1.2419553,0.0,7.3357797,1.3711488,4.792896,0.0,4.9988317,0.0,1.0947751,1.5674701,4.3452225
s048_s02_r36,16485,s048,2,36,0.32981092,3.215068,2.9236884,1.9167156,1.6441027,0.06405544,0.12475586,0.58748513,3.8648906,1.5954434,0.46836382,3.0403082,1.7626073,0.0,0.7869986,2.1834533,2.342823,3.4259877,0.0,1.4785696,5.1459,0.40625113,0.0,4.4028683,1.3653443,0.0,2.0337598,0.0,1.8592985,0.0,0.61368227,0.73599833
s055_s02_r23,19272,s055,2,23,1.9832942,7.0741634,1.5800138,0.0,6.913088,2.334034,0.534535,0.0,4.884383,3.327733,0.0,3.882812,5.8613124,0.0,3.8061936,0.0,0.4404134,2.512076,2.5556366,0.16254649,2.252652,0.0,0.0,4.544891,3.7775729,1.5041275,6.7136273,0.0,3.8982556,4.589279,0.0,0.0
s054_s04_r49,18998,s054,4,49,0.0,0.6034112,5.797677,3.5533469,0.94735956,0.7065014,4.717733,2.132002,0.0909732,0.0,4.508498,3.126706,0.21625885,0.38647062,2.3155441,0.0,4.5210886,1.7293065,0.0,2.682418,1.4448621,3.6222599,0.0,1.8519118,1.2500203,0.0,0.0,1.9301342,0.0,0.0,5.9614825,3.980076
s047_s01_r08,16007,s047,1,8,0.24534792,0.0,2.2613854,0.7451677,1.7542765,1.6400509,1.7144051,2.5199704,0.0,3.5207672,0.37245995,1.8465981,0.0,2.8123467,2.5286205,0.0,0.0,0.0,0.9925365,0.0,3.1474864,7.3859396,2.3110995,0.61071044,0.0,0.50421786,0.0038505197,3.2493634,0.7880052,3.6000133,0.8347937,1.9164846
s048_s05_r31,16630,s048,5,31,0.6091983,2.8013363,5.1132684,0.4116985,0.6208094,0.2686426,2.3779206,0.0,3.109244,0.51342916,0.0,3.9817748,2.9589083,0.0,2.0385137,1.9455068,1.4962204,2.997654,0.0,1.2296,5.4750566,1.2697749,0.0,4.7668815,0.0,0.0,2.353151,1.6364422,1.1663997,0.0,0.0,1.2610056
s005_s03_r03,1302,s005,3,3,1.7476187,0.0,1.3742756,0.8440872,5.2052984,0.0,3.5893345,0.0,1.2885579,4.918646,4.210504,3.1035533,1.7143872,0.0,1.4989216,4.7964206,0.25225294,0.0,2.384192,0.0,0.51098096,0.7497721,0.0,2.6635075,0.0,4.111768,0.0,4.202027,0.0,0.0,2.3551745,2.5088344
s011_s02_r01,2850,s011,2,1,0.0749802,3.9328914,3.77518,0.0,3.5394046,0.0,4.302033,0.0,0.0,0.45410475,0.2121298,0.0,1.5635583,0.0,5.869494,0.49529818,0.0,2.0516553,0.0,0.0,0.0,0.76271653,0.0,3.746059,0.0,0.0,0.0,1.8821359,0.0,0.0,0.6122415,0.0
s024_s05_r03,7402,s024,5,3,1.892801,0.18281963,0.0,0.8692174,1.9474471,1.272202,2.6551733,3.7040942,0.0,0.0,0.0,0.0,0.0,4.653837,0.0,2.3934388,1.9287026,2.0706873,0.0,0.0,1.0156156,2.9039643,2.7558198,0.0,0.55514973,4.289371,4.3105664,3.4558125,0.5751671,4.267062,0.0,3.2817574
s003_s06_r26,675,s003,6,26,6.3934207,7.174217,0.0,0.0,0.0,1.1924555,0.0,0.0,0.0,4.854721,2.1550064,1.0479782,6.29788,0.0,1.389329,0.0,3.8193731,1.6510646,6.355223,0.41147113,0.0,0.0,0.0,2.2804604,4.1877565,0.0,5.4610705,0.0,0.0,0.0,3.6760244,0.0
s026_s02_r47,8096,s026,2,47,0.0,0.5183161,0.55811906,4.9396524,2.7226682,0.0,0.8288596,4.706969,1.2741586,0.0,0.0,4.785357,1.7378829,1.684836,0.36920264,2.1472223,1.1933088,2.421511,4.6344185,1.2946006,2.1830077,0.12647754,0.048241735,3.1987596,2.590158,4.2104464,0.43180123,0.38962552,2.8289676,1.6029525,3.9345899,3.5702434
s041_s04_r39,14188,s041,4,39,3.7655425,0.0,0.0,0.35052565,0.0,2.919386,0.0,0.0,4.5112867,5.7842607,5.3975983,1.7431381,7.611332,0.0,0.0,0.0,0.2756593,0.0,0.3031663,0.5011176,0.0,0.0,0.0,7.6217823,0.0,1.7511964,0.5611128,0.0,0.0,0.0,0.0,0.0
s008_s05_r09,2208,s008,5,9,0.5671394,0.7847338,3.6873205,3.0293071,2.8257625,3.578576,3.3518934,0.27598804,3.525425,0.0,1.2406999,0.71499234,0.0,0.9520443,4.6605854,0.0,2.136034,3.8391132,0.0,5.341172,2.5471194,1.2839236,2.6205378,3.8986425,0.0,0.0,1.085539,0.22260213,0.0,0.0,0.0,4.5746245
s054_s07_r29,19128,s054,7,29,0.0,0.0,3.607096,5.494683,4.760191,1.4184804,3.417283,3.8960614,1.5734288,0.0,4.314,5.149679,0.0,0.0,1.2512319,0.0,5.968237,2.6271586,0.0,1.0870804,1.8723712,2.3814833,0.0,3.17731,0.0,0.0,0.0,2.4636726,0.0,0.0,2.0966418,2.4537654
s002_s05_r31,230,s002,5,31,2.7850347,0.93145883,5.429061,0.0,0.8929066,2.9170432,0.1678772,1.3625584,5.215354,2.1561155,0.0,2.0993233,1.1396866,2.013404,0.098148465,1.3246423,1.3206233,3.480629,0.0,3.0501585,5.06543,0.0,1.76647,3.2996087,1.2652496,4.0470757,2.8583238,0.0,1.7237023,0.0,0.0,0.15792775
s039_s02_r02,13251,s039,2,2,2.5878475,0.0,1.7699043,0.0,4.5173826,0.39321837,4.7275257,0.0,3.4106846,3.8942235,0.21328817,5.5522933,3.132403,0.0,1.4426953,3.3445456,0.0,0.55456173,2.128447,0.37901175,1.641424,3.5630486,5.1742506,0.41767466,0.8856115,3.5012643,0.0,1.514884,0.0,0.118519545,0.0,0.0
s050_s06_r04,17453,s050,6,4,1.410648,0.0,0.87105644,0.47591826,3.1097577,1.5544907,3.3502326,1.702558,3.3895793,1.0105058,0.10513549,3.6974542,2.4491043,4.5191565,0.56269866,3.531208,0.0,0.9340661,2.2301812,2.9869351,1.8573034,1.9596337,4.8048186,2.1590843,2.6959262,3.8799195,0.0,2.2855449,1.4625552,0.0,0.41595572,0.6032992
s026_s06_r24,8273,s026,6,24,0.0,0.0069212914,2.3529787,3.6658862,3.3845735,0.33821,2.7698839,4.082256,2.5265713,0.5013267,0.8877719,2.6244605,1.8172994,4.0740805,0.1663248,4.2555685,2.2093308,3.0472083,3.8755393,1.6825006,2.0759633,0.0,1.8403348,2.6434324,2.5808973,2.7307198,0.0,1.2414051,2.9241457,1.3611658,3.4924011,3.060224
s029_s06_r04,9453,s029,6,4,0.0,0.70605016,3.6500196,4.8911214,3.7109427,0.0,4.27962,2.8180943,3.1343505,0.0,1.4276338,0.0,0.0,2.0181944,4.596858,0.0,4.371371,4.6535325,0.0,2.907924,0.76128614,2.1011882,2.0846543,0.6362959,1.2873108,0.0,0.10135299,0.4368722,0.0,0.0,0.45270878,4.6896753
s003_s01_r30,429,s003,1,30,1.8168974,4.7349863,2.096928,0.0,3.966612,1.6928368,3.267146,0.0,0.0,4.7829537,3.0212834,0.0,4.465553,0.0,4.317925,1.2557914,0.00073212385,0.10113996,1.0762973,0.38013643,0.0,0.0,0.0,3.5192003,3.710963,0.0,1.2009125,0.0,0.0,0.0,4.9692492,0.0
s020_s07_r25,6324,s020,7,25,1.8227193,1.2965977,6.104568,1.2848992,0.0,2.7636695,2.1019092,5.0741863,0.0,0.0,0.19095474,1.951173,4.8863597,0.25833046,3.393432,2.2210379,1.550336,4.111093,0.0,2.872468,0.0,2.7284925,0.0,1.7783692,0.0,0.0,0.0,0.22486377,0.0,0.0,4.0889564,2.2570243
s011_s04_r20,2969,s011,4,20,4.9218698,5.415579,4.08972,1.8858614,4.0739303,0.0,2.303802,0.011828721,0.0,0.0,0.0,5.0121274,3.76569,0.0,6.779722,0.0,2.9138217,5.949582,0.0,1.2830125,0.0,0.0,0.0,1.7192776,0.0,0.0,0.0,0.0,0.0,0.0,0.60323703,1.3651342
s046_s08_r45,15994,s046,8,45,5.6897497,0.0,4.688847,4.57654,0.93508303,0.5788907,0.0,5.881002,0.0,0.0,0.0,0.0,3.3571973,0.0,0.0,0.0,0.5277869,0.34837484,3.484259,3.2938993,0.0,2.9805572,4.140733,0.0,3.6335316,4.3229795,0.0,0.0,0.7229553,0.0,0.0,0.0
s043_s04_r38,14987,s043,4,38,3.3791862,0.4883331,0.0,0.98532295,4.753228,3.5596724,3.8751655,1.51232,0.0,2.94703,0.0,0.0,0.0,0.52423775,0.0,3.379386,3.040129,0.8101642,0.0,0.0,0.0,0.0,3.351828,0.0,2.964424,1.9967005,0.49851072,4.2084155,0.0,4.387932,1.063849,3.536362
s046_s02_r06,15655,s046,2,6,5.161457,0.36165005,4.1601276,1.3197209,0.0,1.4281149,0.23510742,2.4026802,1.683434,3.4929893,1.7483516,3.9712944,6.163175,0.0,0.0,4.0126095,0.0,0.79156554,1.0587697,0.5992777,2.154441,0.75496596,1.4663022,3.6203065,0.7517224,3.1163123,0.0,1.1007779,0.0,1.7724825,1.2656735,0.0
s027_s07_r08,8707,s027,7,8,1.4720922,1.6619968,1.1181655,0.0,0.0,6.0459623,4.107713,0.0,0.0,3.4034936,1.7816724,0.0,1.8104243,2.8149874,4.859768,3.2971022,0.16698748,0.5881382,3.5109568,4.0699177,2.3208475,0.97830397,0.74379873,0.0,3.8321588,0.0,2.8216991,3.459303,2.547662,1.4478277,4.065057,4.4588394
s039_s07_r05,13504,s039,7,5,3.1176178,0.0,4.456943,0.0,2.3583932,2.926735,4.13714,0.0,4.630127,2.5711074,0.0,4.8066955,3.5806947,0.5026359,1.7672586,4.1575813,0.43806186,1.9791033,0.0,1.3655202,2.9108884,0.92421514,3.816472,2.0949454,0.80226004,4.738444,1.2818779,0.0,2.524339,0.0,0.0,0.0
s025_s01_r08,7607,s025,1,8,0.0,2.2963686,0.19572222,2.3044047,1.9773686,0.0,1.0736101,0.84850955,2.0491166,0.66439265,0.0,1.4198351,0.0,2.1960235,2.5390801,1.4605706,0.0,0.0,0.87359095,0.4099698,3.0545983,2.318779,3.962113,2.7226887,0.069569886,1.2479383,2.1773784,0.0,4.343257,3.1333613,0.8105184,2.173804
s057_s05_r36,20235,s057,5,36,0.0,2.0801892,0.4611555,4.0224724,5.5152206,0.0,3.3353128,0.9676215,0.8277419,0.0,0.0,0.62732065,0.0,0.0,4.651392,0.0,0.111958265,4.7693667,4.2341413,2.3802724,0.9489907,0.45238057,0.0,1.9580758,0.71939665,0.0,4.507015,0.92499256,1.0998969,0.0,0.0,0.8439932
s031_s05_r01,10200,s031,5,1,0.5703283,0.0,0.0,1.3899231,2.142156,2.5350256,1.1090735,2.4776392,1.2052062,1.7667174,2.342657,0.35706612,0.15090123,4.46486,0.05069536,4.2535887,0.18578887,0.3708623,1.2612133,2.3652532,3.436536,2.5016618,2.3256466,3.3504329,1.2446282,1.8335631,0.0,2.5477858,0.66317856,2.961359,1.8896046,3.3471758
s041_s06_r23,14272,s041,6,23,4.3163214,0.7706394,0.74606675,0.0,0.0,3.2868156,0.0,0.2679437,0.0,3.5993514,9.10231,0.0,6.5876203,0.0,0.0,0.0,2.5711713,0.0,1.9176867,0.0,0.0,0.0,0.0,0.6819606,0.0,0.0,1.9593108,1.8920827,0.0,0.0,1.2393811,0.0
s022_s03_r45,6944,s022,3,45,2.4301267,0.0,0.0,1.2417856,2.5623665,0.87249494,1.6075557,2.5492814,2.1729848,2.4079804,0.0,0.0,0.0,2.7711682,0.0,0.80058783,4.8855658,0.66097856,0.0,0.0,0.0,0.0,3.6580129,0.0,3.905154,3.4171865,0.067762464,4.9867196,0.0,2.7155786,0.0,1.8140097
s028_s07_r42,9141,s028,7,42,0.74340194,4.89624,0.0,1.5352527,2.1897259,3.2445502,5.179088,0.0,0.0,0.2463581,0.0,0.0,0.0,1.642522,0.0,1.1703203,0.9102789,1.2070148,0.0,1.0283211,1.8122144,0.0,4.055145,0.0,0.90637285,0.16055483,3.3992522,1.8369064,1.8265696,4.557467,0.0,3.5307236
s018_s04_r15,5364,s018,4,15,1.5646207,0.0,4.4876595,0.56115854,1.7784128,0.0,6.5227656,0.0,3.3840408,0.0,4.0929184,0.0,0.0,0.0,6.674493,0.0,1.3850343,2.4840822,0.0,1.7850828,3.2532616,7.0703373,4.5397315,0.4646285,0.0,0.0,2.5469089,5.006988,0.0,0.0,0.0,1.9639637
s021_s01_r46,6445,s021,1,46,0.0,2.5855033,0.7989316,4.8262734,4.5999265,0.47758114,6.185204,3.498382,0.0,0.15344167,0.0,0.44169527,0.0,0.0,2.1623416,1.884892,0.0,0.33278763,4.0787077,0.0,0.0,0.8150434,3.0728354,0.0,2.4908633,0.0,1.0095634,1.0900884,4.0637083,5.382636,1.9961355,0.0
s027_s01_r45,8444,s027,1,45,1.1173613,0.5095016,0.0,0.0,0.61506337,6.1030154,3.2109544,0.0,0.0,3.940784,2.466621,0.0,2.2358484,1.6908376,4.931032,2.5466774,1.5110456,2.639919,3.0307424,2.600986,1.9306915,0.8713465,0.0,1.5753026,2.0320024,0.0,1.5859141,2.8285828,2.3008406,1.5854073,6.0733986,4.7123265
s038_s02_r27,12876,s038,2,27,0.0,2.5106163,0.0,4.0451956,2.5188355,1.2080461,3.5819807,1.9984405,0.0,0.0,0.0,2.0798168,0.0,0.0,0.0,2.907611,0.0,2.3203878,2.2435932,0.9207904,3.528543,0.5371588,1.9665897,1.0842652,4.940048,2.5939019,1.3475319,3.5655785,1.1491107,2.925887,2.3992817,5.1540937
s028_s04_r06,8955,s028,4,6,1.7992389,4.121189,0.0,1.0427818,2.8764076,3.08285,3.8509245,0.5536381,0.0,0.0,0.0,0.0,0.0,2.4420094,0.0,1.353991,0.023402274,2.7010353,0.0,1.6728747,4.3551607,0.9263041,4.9931917,0.0,2.5285547,2.1396267,4.1803746,1.4779276,0.17150965,4.8696604,0.0,5.33478
s017_s04_r23,4972,s017,4,23,1.1565238,2.1830893,0.39418954,5.3860645,2.2785263,0.66632473,1.2119178,4.793214,0.0,0.0,0.0,0.0,0.0,2.8756902,0.0,0.5707292,0.0,4.400432,0.0,0.0,2.8103745,0.0,2.921576,0.40032658,3.0126486,6.0396724,4.240904,0.0,1.0004741,2.4039936,0.0,3.855247
s030_s07_r50,9949,s030,7,50,0.5731485,1.1965638,1.0566243,0.0,0.0,2.559126,0.0,0.25557774,0.0,4.438285,5.589823,0.0,0.0,0.0,0.550333,2.0651417,2.3336577,0.0,1.414859,0.0,0.0,0.0,0.0,0.5997664,1.932955,0.0,0.0,0.0,0.0,0.24935462,4.849411,0.0
s056_s02_r17,19666,s056,2,17,3.0063162,0.0,3.0088992,0.0,4.751027,3.996274,5.5899687,0.5081424,1.4193554,4.0325875,0.0,0.0,7.862076,0.0,6.106627,2.117566,0.0,6.2507043,0.96897954,1.7274847,0.84451073,0.0,0.44462878,5.4837756,0.0,2.4169006,2.3165715,0.0,4.630719,1.2043831,0.0,0.0
s002_s02_r40,89,s002,2,40,1.7673552,0.6013621,3.9661086,0.0,1.6865921,2.6157413,1.5023276,2.098052,3.707266,3.4917364,0.0,1.6213248,2.1138604,2.9153085,0.9206136,4.2936826,1.421473,3.2004085,0.0,2.540833,4.111199,0.0,1.4816093,3.0429587,0.7579827,2.2556288,1.0068295,0.0,2.8361735,0.5872323,0.079557866,0.15571955
s015_s02_r25,4074,s015,2,25,0.0,5.5881023,1.4926575,3.3809662,4.8380075,1.0868332,1.4237262,1.7401464,1.8320109,0.0,0.0,0.0,0.0,2.6290224,4.230685,0.0,0.32713035,5.3459754,0.59523445,2.0151644,4.727973,3.9445314,1.1630723,2.4733064,3.422573,0.0,3.7460425,0.89460343,1.7570207,3.8192272,0.0,3.8739731
s017_s08_r35,5184,s017,8,35,1.5601263,2.2543173,0.9139419,4.5621486,2.1170785,2.5881634,3.6491241,5.130214,0.0,0.0,0.0,0.0,0.0,2.845699,0.22930235,1.7460935,0.0,3.8957658,0.3936941,2.0741463,0.9091309,1.4302706,3.9216375,0.13911802,2.670574,5.344372,3.0542572,0.0,0.44713262,3.55687,0.0,3.8334017
s013_s08_r37,3986,s013,8,37,1.8822837,2.7448883,1.3507001,0.0,1.1911606,3.635404,1.7713804,0.0,0.16794929,2.9132638,0.0,1.0714307,3.6453266,0.0,1.339879,0.25881273,0.0,4.7403207,0.93414366,7.3499966,2.5277982,0.0,0.0,1.3603443,3.1477137,0.0,4.7098923,1.4453886,3.6282432,0.0,0.6212275,0.0
s034_s07_r17,11516,s034,7,17,8.154261,0.4039116,3.0497787,0.09232956,0.0,1.3308228,1.9424479,0.0,3.2586594,0.0,1.1379766,2.046399,0.13004181,0.0,2.8556907,0.0,2.4735036,0.99329805,1.9274981,4.2900324,2.6091597,3.8362937,3.2682552,1.0767276,0.0,0.0,1.5644945,0.0,0.0,0.0,0.0,1.723866
s031_s06_r08,10257,s031,6,8,0.32376885,0.0,0.0,1.7998583,2.4971673,0.0,1.0844347,2.6028447,2.7337105,2.4721146,2.1158695,0.7547002,0.8987591,2.3025374,0.0,4.0131555,1.0829303,2.2606692,2.7086833,2.1642208,1.1415727,0.28855306,4.0620565,0.2424953,2.3393524,1.9834781,0.0,2.7918947,0.41925198,1.371491,1.8914931,1.5287799
s032_s02_r25,10474,s032,2,25,1.225734,1.3359009,1.1606646,0.0,2.5488722,1.8951073,3.97153,1.6703973,1.7740444,1.8547351,0.0,1.9704871,3.3568652,2.8639383,3.6026978,1.3293414,0.81132066,6.5595145,2.904675,3.6672509,1.4069977,0.1546771,0.0,2.5136356,0.75926304,1.5865259,3.31601,1.555228,3.7306237,3.439108,0.0,0.124361634
s053_s01_r03,18402,s053,1,3,0.0,2.0523736,0.0,5.8942065,0.42767608,0.0,4.216019,0.0,0.47078842,0.0,1.2471317,0.6564242,0.0,0.0,2.0043712,0.0,0.61073613,2.6141517,0.0,3.5364406,0.42835954,4.829566,0.44068232,7.1829762,0.0,0.0,2.0641153,4.4562163,0.0,0.0,0.0,3.3823235
s029_s05_r28,9427,s029,5,28,0.0,0.12165454,4.470347,2.2110806,2.2745981,0.0,1.8477818,2.6616867,4.7000136,0.0,0.81481504,0.0,0.0,2.4344327,4.8456464,0.0,3.097717,3.7532353,0.0,0.0,3.4494238,2.4135437,1.9413984,2.4536748,1.4770584,0.0,0.5840574,0.0,0.0,0.0,0.0,3.5959392
